table,year,version,row,column,level,se,state
3a,2015,Final,2012,Non-Cultivated,0.6,0.0969387755102041,NC
3a,2015,Final,2012,Pastureland,0.67,0.0663265306122449,NC
3a,2015,Final,2012,Total,3.11,0.158163265306122,NC
3a,2015,Final,2015,CRP land,0.34,0.209183673469388,NC
3a,2015,Final,2015,Cultivated,3.8,0.204081632653061,NC
3a,2015,Final,2015,Non-Cultivated,0.67,0.0969387755102041,NC
3a,2015,Final,2015,Pastureland,0.64,0.0612244897959184,NC
3a,2015,Final,2015,Total,3.42,0.188775510204082,NC
3a,2015,Final,1982,CRP land,NA,NA,ND
3a,2015,Final,1982,Cultivated,1.45,0.0204081632653061,ND
3a,2015,Final,1982,Non-Cultivated,0.4,0.0357142857142857,ND
3a,2015,Final,1982,Pastureland,0.32,0.0408163265306122,ND
3a,2015,Final,1982,Total,1.38,0.0204081632653061,ND
3a,2015,Final,1987,CRP land,0.92,0.158163265306122,ND
3a,2015,Final,1987,Cultivated,1.5,0.0204081632653061,ND
3a,2015,Final,1987,Non-Cultivated,0.42,0.0306122448979592,ND
3a,2015,Final,1987,Pastureland,0.41,0.0612244897959184,ND
3a,2015,Final,1987,Total,1.42,0.0204081632653061,ND
3a,2015,Final,1992,CRP land,0.31,0.0255102040816327,ND
3a,2015,Final,1992,Cultivated,1.11,0.0153061224489796,ND
3a,2015,Final,1992,Non-Cultivated,0.29,0.0204081632653061,ND
3a,2015,Final,1992,Pastureland,0.47,0.0663265306122449,ND
3a,2015,Final,1992,Total,1.05,0.0153061224489796,ND
3a,2015,Final,1997,CRP land,0.16,0.0102040816326531,ND
3a,2015,Final,1997,Cultivated,1.03,0.0153061224489796,ND
3a,2015,Final,1997,Non-Cultivated,0.28,0.0204081632653061,ND
3a,2015,Final,1997,Pastureland,0.31,0.0561224489795918,ND
3a,2015,Final,1997,Total,0.97,0.0153061224489796,ND
3a,2015,Final,2002,CRP land,0.2,0.0102040816326531,ND
3a,2015,Final,2002,Cultivated,1.09,0.0204081632653061,ND
3a,2015,Final,2002,Non-Cultivated,0.32,0.0204081632653061,ND
3a,2015,Final,2002,Pastureland,0.35,0.0459183673469388,ND
3a,2015,Final,2002,Total,1.02,0.0204081632653061,ND
3a,2015,Final,2007,CRP land,0.2,0.0102040816326531,ND
3a,2015,Final,2007,Cultivated,1.08,0.0153061224489796,ND
3a,2015,Final,2007,Non-Cultivated,0.28,0.0153061224489796,ND
3a,2015,Final,2007,Pastureland,0.29,0.0255102040816327,ND
3a,2015,Final,2007,Total,1.02,0.0153061224489796,ND
3a,2015,Final,2012,CRP land,0.18,0.0102040816326531,ND
3a,2015,Final,2012,Cultivated,0.91,0.0204081632653061,ND
3a,2015,Final,2012,Non-Cultivated,0.28,0.0153061224489796,ND
3a,2015,Final,2012,Pastureland,0.23,0.0204081632653061,ND
3a,2015,Final,2012,Total,0.86,0.0153061224489796,ND
3a,2015,Final,2015,CRP land,0.18,0.0153061224489796,ND
3a,2015,Final,2015,Cultivated,0.95,0.0204081632653061,ND
3a,2015,Final,2015,Non-Cultivated,0.26,0.0153061224489796,ND
3a,2015,Final,2015,Pastureland,0.22,0.0204081632653061,ND
3a,2015,Final,2015,Total,0.89,0.0204081632653061,ND
3a,2015,Final,1982,CRP land,NA,NA,OH
3a,2015,Final,1982,Cultivated,3.92,0.0663265306122449,OH
3a,2015,Final,1982,Non-Cultivated,0.89,0.0714285714285714,OH
3a,2015,Final,1982,Pastureland,1.88,0.13265306122449,OH
3a,2015,Final,1982,Total,3.69,0.0612244897959184,OH
3a,2015,Final,1987,CRP land,5.06,2.4234693877551,OH
3a,2015,Final,1987,Cultivated,3.76,0.0663265306122449,OH
3a,2015,Final,1987,Non-Cultivated,0.88,0.0663265306122449,OH
3a,2015,Final,1987,Pastureland,1.43,0.0969387755102041,OH
3a,2015,Final,1987,Total,3.52,0.0663265306122449,OH
3a,2015,Final,1992,CRP land,0.68,0.204081632653061,OH
3a,2015,Final,1992,Cultivated,3.39,0.076530612244898,OH
3a,2015,Final,1992,Non-Cultivated,0.92,0.0561224489795918,OH
3a,2015,Final,1992,Pastureland,1.36,0.0969387755102041,OH
3a,2015,Final,1992,Total,3.17,0.0714285714285714,OH
3a,2015,Final,1997,CRP land,0.26,0.0459183673469388,OH
3a,2015,Final,1997,Cultivated,2.67,0.0561224489795918,OH
3a,2015,Final,1997,Non-Cultivated,1.09,0.076530612244898,OH
3a,2015,Final,1997,Pastureland,1.36,0.11734693877551,OH
3a,2015,Final,1997,Total,2.48,0.0510204081632653,OH
3a,2015,Final,2002,CRP land,0.19,0.0408163265306122,OH
3a,2015,Final,2002,Cultivated,2.49,0.0714285714285714,OH
3a,2015,Final,2002,Non-Cultivated,1.15,0.076530612244898,OH
3a,2015,Final,2002,Pastureland,1.12,0.102040816326531,OH
3a,2015,Final,2002,Total,2.32,0.0663265306122449,OH
3a,2015,Final,2007,CRP land,0.35,0.0714285714285714,OH
3a,2015,Final,2007,Cultivated,2.37,0.0918367346938776,OH
3a,2015,Final,2007,Non-Cultivated,1.01,0.086734693877551,OH
3a,2015,Final,2007,Pastureland,1.1,0.0969387755102041,OH
3a,2015,Final,2007,Total,2.2,0.076530612244898,OH
3a,2015,Final,2012,CRP land,0.48,0.0918367346938776,OH
3a,2015,Final,2012,Cultivated,2.33,0.0918367346938776,OH
3a,2015,Final,2012,Non-Cultivated,1.1,0.107142857142857,OH
3a,2015,Final,2012,Pastureland,1.19,0.11734693877551,OH
3a,2015,Final,2012,Total,2.18,0.076530612244898,OH
3a,2015,Final,2015,CRP land,0.73,0.173469387755102,OH
3a,2015,Final,2015,Cultivated,2.47,0.107142857142857,OH
3a,2015,Final,2015,Non-Cultivated,1.1,0.086734693877551,OH
3a,2015,Final,2015,Pastureland,1.19,0.112244897959184,OH
3a,2015,Final,2015,Total,2.31,0.0918367346938776,OH
3a,2015,Final,1982,CRP land,NA,NA,OK
3a,2015,Final,1982,Cultivated,2.63,0.0612244897959184,OK
3a,2015,Final,1982,Non-Cultivated,0.46,0.0663265306122449,OK
3a,2015,Final,1982,Pastureland,0.65,0.0306122448979592,OK
3a,2015,Final,1982,Total,2.55,0.0561224489795918,OK
3a,2015,Final,1987,CRP land,1.09,0.219387755102041,OK
3a,2015,Final,1987,Cultivated,2.86,0.0612244897959184,OK
3a,2015,Final,1987,Non-Cultivated,0.46,0.0714285714285714,OK
3a,2015,Final,1987,Pastureland,0.55,0.0306122448979592,OK
3a,2015,Final,1987,Total,2.79,0.0561224489795918,OK
3a,2015,Final,1992,CRP land,0.31,0.0306122448979592,OK
3a,2015,Final,1992,Cultivated,2.81,0.0612244897959184,OK
3a,2015,Final,1992,Non-Cultivated,0.45,0.102040816326531,OK
3a,2015,Final,1992,Pastureland,0.51,0.0204081632653061,OK
3a,2015,Final,1992,Total,2.7,0.0612244897959184,OK
3a,2015,Final,1997,CRP land,0.22,0.0255102040816327,OK
3a,2015,Final,1997,Cultivated,2.74,0.0510204081632653,OK
3a,2015,Final,1997,Non-Cultivated,0.42,0.0408163265306122,OK
3a,2015,Final,1997,Pastureland,0.48,0.0204081632653061,OK
3a,2015,Final,1997,Total,2.65,0.0510204081632653,OK
3a,2015,Final,2002,CRP land,0.27,0.0459183673469388,OK
3a,2015,Final,2002,Cultivated,2.7,0.0714285714285714,OK
3a,2015,Final,2002,Non-Cultivated,0.43,0.0510204081632653,OK
3a,2015,Final,2002,Pastureland,0.46,0.0306122448979592,OK
3a,2015,Final,2002,Total,2.56,0.0714285714285714,OK
3a,2015,Final,2007,CRP land,0.24,0.0408163265306122,OK
3a,2015,Final,2007,Cultivated,2.72,0.0816326530612245,OK
3a,2015,Final,2007,Non-Cultivated,0.43,0.0459183673469388,OK
3a,2015,Final,2007,Pastureland,0.41,0.0306122448979592,OK
3a,2015,Final,2007,Total,2.55,0.076530612244898,OK
3a,2015,Final,2012,CRP land,0.23,0.0561224489795918,OK
3a,2015,Final,2012,Cultivated,2.8,0.0816326530612245,OK
3a,2015,Final,2012,Non-Cultivated,0.36,0.0408163265306122,OK
3a,2015,Final,2012,Pastureland,0.38,0.0204081632653061,OK
3a,2015,Final,2012,Total,2.59,0.086734693877551,OK
3a,2015,Final,2015,CRP land,0.22,0.0612244897959184,OK
3a,2015,Final,2015,Cultivated,2.82,0.102040816326531,OK
3a,2015,Final,2015,Non-Cultivated,0.34,0.0408163265306122,OK
3a,2015,Final,2015,Pastureland,0.37,0.0153061224489796,OK
3a,2015,Final,2015,Total,2.61,0.102040816326531,OK
3a,2015,Final,1982,CRP land,NA,NA,OR
3a,2015,Final,1982,Cultivated,4.57,0.224489795918367,OR
3a,2015,Final,1982,Non-Cultivated,0.8,0.127551020408163,OR
3a,2015,Final,1982,Pastureland,0.71,0.076530612244898,OR
3a,2015,Final,1982,Total,3.79,0.193877551020408,OR
3a,2015,Final,1987,CRP land,3.18,0.408163265306122,OR
3a,2015,Final,1987,Cultivated,3.35,0.163265306122449,OR
3a,2015,Final,1987,Non-Cultivated,0.56,0.0459183673469388,OR
3a,2015,Final,1987,Pastureland,0.6,0.086734693877551,OR
3a,2015,Final,1987,Total,2.67,0.127551020408163,OR
3a,2015,Final,1992,CRP land,0.36,0.0408163265306122,OR
3a,2015,Final,1992,Cultivated,2.98,0.178571428571429,OR
3a,2015,Final,1992,Non-Cultivated,0.51,0.0510204081632653,OR
3a,2015,Final,1992,Pastureland,0.55,0.076530612244898,OR
3a,2015,Final,1992,Total,2.35,0.13265306122449,OR
3a,2015,Final,1997,CRP land,0.37,0.0408163265306122,OR
3a,2015,Final,1997,Cultivated,2.69,0.147959183673469,OR
3a,2015,Final,1997,Non-Cultivated,0.5,0.0408163265306122,OR
3a,2015,Final,1997,Pastureland,0.49,0.0714285714285714,OR
3a,2015,Final,1997,Total,2.08,0.112244897959184,OR
3a,2015,Final,2002,CRP land,1.16,0.75,OR
3a,2015,Final,2002,Cultivated,2.16,0.173469387755102,OR
3a,2015,Final,2002,Non-Cultivated,0.45,0.0714285714285714,OR
3a,2015,Final,2002,Pastureland,0.46,0.076530612244898,OR
3a,2015,Final,2002,Total,1.63,0.13265306122449,OR
3a,2015,Final,2007,CRP land,0.36,0.0510204081632653,OR
3a,2015,Final,2007,Cultivated,1.8,0.112244897959184,OR
3a,2015,Final,2007,Non-Cultivated,0.44,0.076530612244898,OR
3a,2015,Final,2007,Pastureland,0.41,0.0663265306122449,OR
3a,2015,Final,2007,Total,1.36,0.0918367346938776,OR
3a,2015,Final,2012,CRP land,0.35,0.0561224489795918,OR
3a,2015,Final,2012,Cultivated,1.72,0.142857142857143,OR
3a,2015,Final,2012,Non-Cultivated,0.43,0.0816326530612245,OR
3a,2015,Final,2012,Pastureland,0.37,0.0561224489795918,OR
3a,2015,Final,2012,Total,1.3,0.102040816326531,OR
3a,2015,Final,2015,CRP land,0.36,0.0510204081632653,OR
3a,2015,Final,2015,Cultivated,1.68,0.142857142857143,OR
3a,2015,Final,2015,Non-Cultivated,0.38,0.086734693877551,OR
3a,2015,Final,2015,Pastureland,0.38,0.0561224489795918,OR
3a,2015,Final,2015,Total,1.25,0.102040816326531,OR
3a,2015,Final,1982,CRP land,NA,NA,PA
3a,2015,Final,1982,Cultivated,5.49,0.137755102040816,PA
3a,2015,Final,1982,Non-Cultivated,0.68,0.0459183673469388,PA
3a,2015,Final,1982,Pastureland,1.2,0.11734693877551,PA
3a,2015,Final,1982,Total,3.87,0.0969387755102041,PA
3a,2015,Final,1987,CRP land,1.52,0.607142857142857,PA
3a,2015,Final,1987,Cultivated,5.55,0.137755102040816,PA
3a,2015,Final,1987,Non-Cultivated,1.26,0.102040816326531,PA
3a,2015,Final,1987,Pastureland,1.15,0.107142857142857,PA
3a,2015,Final,1987,Total,4.14,0.122448979591837,PA
3a,2015,Final,1992,CRP land,0.75,0.36734693877551,PA
3a,2015,Final,1992,Cultivated,4.5,0.107142857142857,PA
3a,2015,Final,1992,Non-Cultivated,1.22,0.127551020408163,PA
3a,2015,Final,1992,Pastureland,1.06,0.112244897959184,PA
3a,2015,Final,1992,Total,3.41,0.086734693877551,PA
3a,2015,Final,1997,CRP land,0.25,0.0357142857142857,PA
3a,2015,Final,1997,Cultivated,4.12,0.0918367346938776,PA
3a,2015,Final,1997,Non-Cultivated,1.29,0.0918367346938776,PA
3a,2015,Final,1997,Pastureland,0.77,0.0714285714285714,PA
3a,2015,Final,1997,Total,3.17,0.076530612244898,PA
3a,2015,Final,2002,CRP land,0.35,0.137755102040816,PA
3a,2015,Final,2002,Cultivated,4.65,0.153061224489796,PA
3a,2015,Final,2002,Non-Cultivated,1.28,0.0918367346938776,PA
3a,2015,Final,2002,Pastureland,0.69,0.0612244897959184,PA
3a,2015,Final,2002,Total,3.24,0.112244897959184,PA
3a,2015,Final,2007,CRP land,0.44,0.137755102040816,PA
3a,2015,Final,2007,Cultivated,4.38,0.209183673469388,PA
3a,2015,Final,2007,Non-Cultivated,1.09,0.076530612244898,PA
3a,2015,Final,2007,Pastureland,0.74,0.0510204081632653,PA
3a,2015,Final,2007,Total,3.07,0.137755102040816,PA
3a,2015,Final,2012,CRP land,0.48,0.0918367346938776,PA
3a,2015,Final,2012,Cultivated,4.49,0.219387755102041,PA
3a,2015,Final,2012,Non-Cultivated,1.22,0.0918367346938776,PA
3a,2015,Final,2012,Pastureland,0.73,0.0561224489795918,PA
3a,2015,Final,2012,Total,3.23,0.142857142857143,PA
3a,2015,Final,2015,CRP land,0.24,0.0918367346938776,PA
3a,2015,Final,2015,Cultivated,4.46,0.214285714285714,PA
3a,2015,Final,2015,Non-Cultivated,1.19,0.0714285714285714,PA
3a,2015,Final,2015,Pastureland,0.73,0.0510204081632653,PA
3a,2015,Final,2015,Total,3.2,0.147959183673469,PA
3a,2015,Final,1982,CRP land,NA,NA,RI
3a,2015,Final,1982,Cultivated,6.79,2.38775510204082,RI
3a,2015,Final,1982,Non-Cultivated,0.46,0.336734693877551,RI
3a,2015,Final,1982,Pastureland,0.1,0.0204081632653061,RI
3a,2015,Final,1982,Total,2.92,0.989795918367347,RI
3a,2015,Final,1987,CRP land,0,NA,RI
3a,2015,Final,1987,Cultivated,5.48,1.04591836734694,RI
3a,2015,Final,1987,Non-Cultivated,0.39,0.204081632653061,RI
3a,2015,Final,1987,Pastureland,0.08,0.0153061224489796,RI
3a,2015,Final,1987,Total,2.37,0.392857142857143,RI
3a,2015,Final,1992,CRP land,0,NA,RI
3a,2015,Final,1992,Cultivated,6.09,0.964285714285714,RI
3a,2015,Final,1992,Non-Cultivated,0.24,0.188775510204082,RI
3a,2015,Final,1992,Pastureland,0.07,0.0153061224489796,RI
3a,2015,Final,1992,Total,2.27,0.387755102040816,RI
3a,2015,Final,1997,CRP land,0,NA,RI
3a,2015,Final,1997,Cultivated,3.39,0.816326530612245,RI
3a,2015,Final,1997,Non-Cultivated,0.22,0.204081632653061,RI
3a,2015,Final,1997,Pastureland,0.07,0.0102040816326531,RI
3a,2015,Final,1997,Total,1.01,0.244897959183673,RI
3a,2015,Final,2002,CRP land,0,NA,RI
3a,2015,Final,2002,Cultivated,2.39,0.857142857142857,RI
3a,2015,Final,2002,Non-Cultivated,0.36,0.224489795918367,RI
3a,2015,Final,2002,Pastureland,0.09,0.0357142857142857,RI
3a,2015,Final,2002,Total,1.03,0.290816326530612,RI
3a,2015,Final,2007,CRP land,0,NA,RI
3a,2015,Final,2007,Cultivated,2.36,0.362244897959184,RI
3a,2015,Final,2007,Non-Cultivated,0.13,0.0663265306122449,RI
3a,2015,Final,2007,Pastureland,0.13,0.0510204081632653,RI
3a,2015,Final,2007,Total,1.06,0.25,RI
3a,2015,Final,2012,CRP land,0,NA,RI
3a,2015,Final,2012,Cultivated,1.79,0.438775510204082,RI
3a,2015,Final,2012,Non-Cultivated,0.15,0.0561224489795918,RI
3a,2015,Final,2012,Pastureland,0.19,0.0663265306122449,RI
3a,2015,Final,2012,Total,0.78,0.229591836734694,RI
3a,2015,Final,2015,CRP land,0,NA,RI
3a,2015,Final,2015,Cultivated,1.66,0.336734693877551,RI
3a,2015,Final,2015,Non-Cultivated,0.22,0.0714285714285714,RI
3a,2015,Final,2015,Pastureland,0.19,0.0714285714285714,RI
3a,2015,Final,2015,Total,0.71,0.209183673469388,RI
3a,2015,Final,1982,CRP land,NA,NA,SC
3a,2015,Final,1982,Cultivated,2.86,0.0969387755102041,SC
3a,2015,Final,1982,Non-Cultivated,1.39,0.372448979591837,SC
3a,2015,Final,1982,Pastureland,0.28,0.0255102040816327,SC
3a,2015,Final,1982,Total,2.78,0.086734693877551,SC
3a,2015,Final,1987,CRP land,2.08,0.811224489795918,SC
3a,2015,Final,1987,Cultivated,2.83,0.0816326530612245,SC
3a,2015,Final,1987,Non-Cultivated,1.01,0.290816326530612,SC
3a,2015,Final,1987,Pastureland,0.27,0.0255102040816327,SC
3a,2015,Final,1987,Total,2.71,0.0714285714285714,SC
3a,2015,Final,1992,CRP land,1.02,0.326530612244898,SC
3a,2015,Final,1992,Cultivated,2.48,0.0969387755102041,SC
3a,2015,Final,1992,Non-Cultivated,0.78,0.198979591836735,SC
3a,2015,Final,1992,Pastureland,0.24,0.0204081632653061,SC
3a,2015,Final,1992,Total,2.34,0.0918367346938776,SC
3a,2015,Final,1997,CRP land,0.35,0.168367346938776,SC
3a,2015,Final,1997,Cultivated,2.45,0.0714285714285714,SC
3a,2015,Final,1997,Non-Cultivated,0.51,0.13265306122449,SC
3a,2015,Final,1997,Pastureland,0.25,0.0153061224489796,SC
3a,2015,Final,1997,Total,2.24,0.0714285714285714,SC
3a,2015,Final,2002,CRP land,0.32,0.11734693877551,SC
3a,2015,Final,2002,Cultivated,2.44,0.0969387755102041,SC
3a,2015,Final,2002,Non-Cultivated,0.49,0.086734693877551,SC
3a,2015,Final,2002,Pastureland,0.29,0.0306122448979592,SC
3a,2015,Final,2002,Total,2.19,0.0816326530612245,SC
3a,2015,Final,2007,CRP land,0.18,0.0663265306122449,SC
3a,2015,Final,2007,Cultivated,2.35,0.102040816326531,SC
3a,2015,Final,2007,Non-Cultivated,1.04,0.275510204081633,SC
3a,2015,Final,2007,Pastureland,0.32,0.0306122448979592,SC
3a,2015,Final,2007,Total,2.16,0.0969387755102041,SC
3a,2015,Final,2012,CRP land,0.09,0.0306122448979592,SC
3a,2015,Final,2012,Cultivated,2.39,0.11734693877551,SC
3a,2015,Final,2012,Non-Cultivated,1.1,0.23469387755102,SC
3a,2015,Final,2012,Pastureland,0.32,0.0255102040816327,SC
3a,2015,Final,2012,Total,2.21,0.112244897959184,SC
3a,2015,Final,2015,CRP land,0.09,0.0459183673469388,SC
3a,2015,Final,2015,Cultivated,2.6,0.127551020408163,SC
3a,2015,Final,2015,Non-Cultivated,1.03,0.168367346938776,SC
3a,2015,Final,2015,Pastureland,0.32,0.0255102040816327,SC
3a,2015,Final,2015,Total,2.38,0.11734693877551,SC
3a,2015,Final,1982,CRP land,NA,NA,SD
3a,2015,Final,1982,Cultivated,2.03,0.0408163265306122,SD
3a,2015,Final,1982,Non-Cultivated,0.25,0.0102040816326531,SD
3a,2015,Final,1982,Pastureland,0.2,0.0102040816326531,SD
3a,2015,Final,1982,Total,1.83,0.0408163265306122,SD
3a,2015,Final,1987,CRP land,2.01,0.316326530612245,SD
3a,2015,Final,1987,Cultivated,1.82,0.0357142857142857,SD
3a,2015,Final,1987,Non-Cultivated,0.25,0.0153061224489796,SD
3a,2015,Final,1987,Pastureland,0.19,0.0102040816326531,SD
3a,2015,Final,1987,Total,1.64,0.0306122448979592,SD
3a,2015,Final,1992,CRP land,0.34,0.0357142857142857,SD
3a,2015,Final,1992,Cultivated,1.61,0.0306122448979592,SD
3a,2015,Final,1992,Non-Cultivated,0.23,0.0153061224489796,SD
3a,2015,Final,1992,Pastureland,0.18,0.00510204081632653,SD
3a,2015,Final,1992,Total,1.44,0.0306122448979592,SD
3a,2015,Final,1997,CRP land,0.11,0.0102040816326531,SD
3a,2015,Final,1997,Cultivated,1.43,0.0306122448979592,SD
3a,2015,Final,1997,Non-Cultivated,0.18,0.0102040816326531,SD
3a,2015,Final,1997,Pastureland,0.14,0.0102040816326531,SD
3a,2015,Final,1997,Total,1.25,0.0255102040816327,SD
3a,2015,Final,2002,CRP land,0.19,0.0306122448979592,SD
3a,2015,Final,2002,Cultivated,1.58,0.0357142857142857,SD
3a,2015,Final,2002,Non-Cultivated,0.22,0.0153061224489796,SD
3a,2015,Final,2002,Pastureland,0.2,0.0153061224489796,SD
3a,2015,Final,2002,Total,1.37,0.0357142857142857,SD
3a,2015,Final,2007,CRP land,0.12,0.0102040816326531,SD
3a,2015,Final,2007,Cultivated,1.56,0.0408163265306122,SD
3a,2015,Final,2007,Non-Cultivated,0.21,0.0153061224489796,SD
3a,2015,Final,2007,Pastureland,0.17,0.0153061224489796,SD
3a,2015,Final,2007,Total,1.36,0.0408163265306122,SD
3a,2015,Final,2012,CRP land,0.11,0.0153061224489796,SD
3a,2015,Final,2012,Cultivated,1.56,0.0357142857142857,SD
3a,2015,Final,2012,Non-Cultivated,0.18,0.0102040816326531,SD
3a,2015,Final,2012,Pastureland,0.16,0.0153061224489796,SD
3a,2015,Final,2012,Total,1.38,0.0357142857142857,SD
3a,2015,Final,2015,CRP land,0.1,0.0204081632653061,SD
3a,2015,Final,2015,Cultivated,1.62,0.0459183673469388,SD
3a,2015,Final,2015,Non-Cultivated,0.16,0.0102040816326531,SD
3a,2015,Final,2015,Pastureland,0.15,0.0102040816326531,SD
3a,2015,Final,2015,Total,1.43,0.0408163265306122,SD
3a,2015,Final,1982,CRP land,NA,NA,TN
3a,2015,Final,1982,Cultivated,10.51,0.270408163265306,TN
3a,2015,Final,1982,Non-Cultivated,0.84,0.178571428571429,TN
3a,2015,Final,1982,Pastureland,0.7,0.0255102040816327,TN
3a,2015,Final,1982,Total,9,0.239795918367347,TN
3a,2015,Final,1987,CRP land,11.89,1.99489795918367,TN
3a,2015,Final,1987,Cultivated,10.34,0.280612244897959,TN
3a,2015,Final,1987,Non-Cultivated,0.83,0.163265306122449,TN
3a,2015,Final,1987,Pastureland,0.65,0.0204081632653061,TN
3a,2015,Final,1987,Total,8.61,0.244897959183673,TN
3a,2015,Final,1992,CRP land,0.85,0.209183673469388,TN
3a,2015,Final,1992,Cultivated,8.46,0.204081632653061,TN
3a,2015,Final,1992,Non-Cultivated,0.74,0.11734693877551,TN
3a,2015,Final,1992,Pastureland,0.63,0.0255102040816327,TN
3a,2015,Final,1992,Total,6.51,0.163265306122449,TN
3a,2015,Final,1997,CRP land,0.83,0.214285714285714,TN
3a,2015,Final,1997,Cultivated,7.09,0.244897959183673,TN
3a,2015,Final,1997,Non-Cultivated,0.56,0.0357142857142857,TN
3a,2015,Final,1997,Pastureland,0.67,0.0306122448979592,TN
3a,2015,Final,1997,Total,5.15,0.183673469387755,TN
3a,2015,Final,2002,CRP land,0.71,0.0969387755102041,TN
3a,2015,Final,2002,Cultivated,6.07,0.295918367346939,TN
3a,2015,Final,2002,Non-Cultivated,0.66,0.122448979591837,TN
3a,2015,Final,2002,Pastureland,0.73,0.0255102040816327,TN
3a,2015,Final,2002,Total,4.33,0.229591836734694,TN
3a,2015,Final,2007,CRP land,0.83,0.107142857142857,TN
3a,2015,Final,2007,Cultivated,5.06,0.280612244897959,TN
3a,2015,Final,2007,Non-Cultivated,0.6,0.076530612244898,TN
3a,2015,Final,2007,Pastureland,0.74,0.0255102040816327,TN
3a,2015,Final,2007,Total,3.57,0.209183673469388,TN
3a,2015,Final,2012,CRP land,0.82,0.086734693877551,TN
3a,2015,Final,2012,Cultivated,5.06,0.280612244897959,TN
3a,2015,Final,2012,Non-Cultivated,0.67,0.0918367346938776,TN
3a,2015,Final,2012,Pastureland,0.76,0.0255102040816327,TN
3a,2015,Final,2012,Total,3.75,0.239795918367347,TN
3a,2015,Final,2015,CRP land,0.75,0.0918367346938776,TN
3a,2015,Final,2015,Cultivated,4.97,0.25,TN
3a,2015,Final,2015,Non-Cultivated,0.64,0.102040816326531,TN
3a,2015,Final,2015,Pastureland,0.76,0.0255102040816327,TN
3a,2015,Final,2015,Total,3.79,0.219387755102041,TN
3a,2015,Final,1982,CRP land,NA,NA,TX
3a,2015,Final,1982,Cultivated,2.16,0.0357142857142857,TX
3a,2015,Final,1982,Non-Cultivated,0.65,0.0918367346938776,TX
3a,2015,Final,1982,Pastureland,0.68,0.0255102040816327,TX
3a,2015,Final,1982,Total,2.12,0.0357142857142857,TX
3a,2015,Final,1987,CRP land,0.59,0.0561224489795918,TX
3a,2015,Final,1987,Cultivated,2.13,0.0357142857142857,TX
3a,2015,Final,1987,Non-Cultivated,0.79,0.112244897959184,TX
3a,2015,Final,1987,Pastureland,0.6,0.0204081632653061,TX
3a,2015,Final,1987,Total,2.1,0.0306122448979592,TX
3a,2015,Final,1992,CRP land,0.31,0.0306122448979592,TX
3a,2015,Final,1992,Cultivated,2.18,0.0357142857142857,TX
3a,2015,Final,1992,Non-Cultivated,0.49,0.0459183673469388,TX
3a,2015,Final,1992,Pastureland,0.55,0.0204081632653061,TX
3a,2015,Final,1992,Total,2.13,0.0357142857142857,TX
3a,2015,Final,1997,CRP land,0.16,0.0204081632653061,TX
3a,2015,Final,1997,Cultivated,2.17,0.0306122448979592,TX
3a,2015,Final,1997,Non-Cultivated,0.54,0.0561224489795918,TX
3a,2015,Final,1997,Pastureland,0.48,0.0153061224489796,TX
3a,2015,Final,1997,Total,2.13,0.0306122448979592,TX
3a,2015,Final,2002,CRP land,0.15,0.0102040816326531,TX
3a,2015,Final,2002,Cultivated,2.2,0.0408163265306122,TX
3a,2015,Final,2002,Non-Cultivated,0.45,0.0510204081632653,TX
3a,2015,Final,2002,Pastureland,0.45,0.0153061224489796,TX
3a,2015,Final,2002,Total,2.14,0.0357142857142857,TX
3a,2015,Final,2007,CRP land,0.2,0.0102040816326531,TX
3a,2015,Final,2007,Cultivated,2.09,0.0408163265306122,TX
